timestamp,temperature_C,humidity_percent,cloud_cover_percent,solar_irradiance_Wm2,wind_speed_ms,solar_normalize
1/1/2025 0:00,24.2,92,100,0,8.1,0
1/1/2025 0:15,24.1,92.5,100,0,8.275,0
1/1/2025 0:30,24,93,100,0,8.45,0
1/1/2025 0:45,23.9,93.5,100,0,8.625,0
1/1/2025 1:00,23.8,94,100,0,8.8,0
1/1/2025 1:15,23.75,94,100,0,9.35,0
1/1/2025 1:30,23.7,94,100,0,9.9,0
1/1/2025 1:45,23.65,94,100,0,10.45,0
1/1/2025 2:00,23.6,94,100,0,11,0
1/1/2025 2:15,23.575,94.25,100,0,10.8,0
1/1/2025 2:30,23.55,94.5,100,0,10.6,0
1/1/2025 2:45,23.525,94.75,100,0,10.4,0
1/1/2025 3:00,23.5,95,100,0,10.2,0
1/1/2025 3:15,23.5,95,100,0,9.425,0
1/1/2025 3:30,23.5,95,100,0,8.65,0
1/1/2025 3:45,23.5,95,100,0,7.875,0
1/1/2025 4:00,23.5,95,100,0,7.1,0
1/1/2025 4:15,23.5,95,100,0,6.775,0
1/1/2025 4:30,23.5,95,100,0,6.45,0
1/1/2025 4:45,23.5,95,100,0,6.125,0
1/1/2025 5:00,23.5,95,100,0,5.8,0
1/1/2025 5:15,23.625,94.75,100,0,4.775,0
1/1/2025 5:30,23.75,94.5,100,0,3.75,0
1/1/2025 5:45,23.875,94.25,100,0,2.725,0
1/1/2025 6:00,24,94,100,0,1.7,0.45
1/1/2025 6:15,24.15,93.25,100,11,2.6,9.8
1/1/2025 6:30,24.3,92.5,100,22,3.5,24.6
1/1/2025 6:45,24.45,91.75,100,33,4.4,26.95
1/1/2025 7:00,24.6,91,100,44,5.3,33.75
1/1/2025 7:15,24.875,90,100,89.25,6.2,32.25
1/1/2025 7:30,25.15,89,100,134.5,7.1,0
1/1/2025 7:45,25.425,88,100,179.75,8,66.7
1/1/2025 8:00,25.7,87,100,225,8.9,197.85
1/1/2025 8:15,25.9,86,100,231,9.65,332.75
1/1/2025 8:30,26.1,85,100,237,10.4,464.25
1/1/2025 8:45,26.3,84,100,243,11.15,526.4
1/1/2025 9:00,26.5,83,100,249,11.9,561.5
1/1/2025 9:15,26.825,81.5,100,281.25,11.25,604.65
1/1/2025 9:30,27.15,80,100,313.5,10.6,422.05
1/1/2025 9:45,27.475,78.5,100,345.75,9.95,556.85
1/1/2025 10:00,27.8,77,100,378,9.3,728.85
1/1/2025 10:15,27.725,77.5,100,336.25,9.15,760.25
1/1/2025 10:30,27.65,78,100,294.5,9,633.95
1/1/2025 10:45,27.575,78.5,100,252.75,8.85,528.55
1/1/2025 11:00,27.5,79,100,211,8.7,506.7
1/1/2025 11:15,27.4,78.75,100,223.75,8.95,485.8
1/1/2025 11:30,27.3,78.5,100,236.5,9.2,479.45
1/1/2025 11:45,27.2,78.25,100,249.25,9.45,503.75
1/1/2025 12:00,27.1,78,100,262,9.7,637.3
1/1/2025 12:15,27.05,79.5,100,251.75,8.575,678.1
1/1/2025 12:30,27,81,100,241.5,7.45,523.85
1/1/2025 12:45,26.95,82.5,100,231.25,6.325,504.3
1/1/2025 13:00,26.9,84,100,221,5.2,558.65
1/1/2025 13:15,26.925,83.75,100,237.5,6.725,693
1/1/2025 13:30,26.95,83.5,100,254,8.25,536.7
1/1/2025 13:45,26.975,83.25,100,270.5,9.775,316.3
1/1/2025 14:00,27,83,100,287,11.3,465.85
1/1/2025 14:15,26.95,83,100,268.5,11.3,479.35
1/1/2025 14:30,26.9,83,100,250,11.3,443
1/1/2025 14:45,26.85,83,100,231.5,11.3,340.3
1/1/2025 15:00,26.8,83,100,213,11.3,326.9
1/1/2025 15:15,26.65,84,100,197.75,11.875,335.95
1/1/2025 15:30,26.5,85,100,182.5,12.45,250.7
1/1/2025 15:45,26.35,86,100,167.25,13.025,147.4
1/1/2025 16:00,26.2,87,100,152,13.6,156.2
1/1/2025 16:15,26.025,87.75,100,119.75,12.875,156.05
1/1/2025 16:30,25.85,88.5,100,87.5,12.15,85.9
1/1/2025 16:45,25.675,89.25,100,55.25,11.425,53.45
1/1/2025 17:00,25.5,90,100,23,10.7,27.4
1/1/2025 17:15,25.225,91.25,100,17.75,10.175,6.85
1/1/2025 17:30,24.95,92.5,100,12.5,9.65,1.1
1/1/2025 17:45,24.675,93.75,100,7.25,9.125,0.75
1/1/2025 18:00,24.4,95,100,2,8.6,0.05
1/1/2025 18:15,24.35,95.25,100,1.5,8.15,0
1/1/2025 18:30,24.3,95.5,100,1,7.7,0
1/1/2025 18:45,24.25,95.75,100,0.5,7.25,0
1/1/2025 19:00,24.2,96,100,0,6.8,0
1/1/2025 19:15,24.15,96,99.75,0,7.675,0
1/1/2025 19:30,24.1,96,99.5,0,8.55,0
1/1/2025 19:45,24.05,96,99.25,0,9.425,0
1/1/2025 20:00,24,96,99,0,10.3,0
1/1/2025 20:15,24.025,95.5,99,0,10.05,0
1/1/2025 20:30,24.05,95,99,0,9.8,0
1/1/2025 20:45,24.075,94.5,99,0,9.55,0
1/1/2025 21:00,24.1,94,99,0,9.3,0
1/1/2025 21:15,24.1,93.75,92.25,0,9.6,0
1/1/2025 21:30,24.1,93.5,85.5,0,9.9,0
1/1/2025 21:45,24.1,93.25,78.75,0,10.2,0
1/1/2025 22:00,24.1,93,72,0,10.5,0
1/1/2025 22:15,24.025,92.75,78.75,0,11,0
1/1/2025 22:30,23.95,92.5,85.5,0,11.5,0
1/1/2025 22:45,23.875,92.25,92.25,0,12,0
1/1/2025 23:00,23.8,92,99,0,12.5,0
1/1/2025 23:15,23.8,91.75,99.25,0,12.125,0
1/1/2025 23:30,23.8,91.5,99.5,0,11.75,0
1/1/2025 23:45,23.8,91.25,99.75,0,11.375,0
1/2/2025 0:00,23.8,91,100,0,11,0
1/2/2025 0:15,23.8,91,99.75,0,11.225,0
1/2/2025 0:30,23.8,91,99.5,0,11.45,0
1/2/2025 0:45,23.8,91,99.25,0,11.675,0
1/2/2025 1:00,23.8,91,99,0,11.9,0
1/2/2025 1:15,23.75,91,99.25,0,11.9,0
1/2/2025 1:30,23.7,91,99.5,0,11.9,0
1/2/2025 1:45,23.65,91,99.75,0,11.9,0
1/2/2025 2:00,23.6,91,100,0,11.9,0
1/2/2025 2:15,23.575,91,100,0,12.5,0
1/2/2025 2:30,23.55,91,100,0,13.1,0
1/2/2025 2:45,23.525,91,100,0,13.7,0
1/2/2025 3:00,23.5,91,100,0,14.3,0
1/2/2025 3:15,23.5,91,100,0,14.525,0
1/2/2025 3:30,23.5,91,100,0,14.75,0
1/2/2025 3:45,23.5,91,100,0,14.975,0
1/2/2025 4:00,23.5,91,100,0,15.2,0
1/2/2025 4:15,23.525,90.75,100,0,15.6,0
1/2/2025 4:30,23.55,90.5,100,0,16,0
1/2/2025 4:45,23.575,90.25,100,0,16.4,0
1/2/2025 5:00,23.6,90,100,0,16.8,0
1/2/2025 5:15,23.575,90,100,0,15.975,0
1/2/2025 5:30,23.55,90,100,0,15.15,0
1/2/2025 5:45,23.525,90,100,0,14.325,0
1/2/2025 6:00,23.5,90,100,0,13.5,0
1/2/2025 6:15,23.625,89.5,100,8.75,13.6,0
1/2/2025 6:30,23.75,89,100,17.5,13.7,0
1/2/2025 6:45,23.875,88.5,100,26.25,13.8,0.55
1/2/2025 7:00,24,88,100,35,13.9,14.3
1/2/2025 7:15,24.25,87.25,100,72,13.45,41.15
1/2/2025 7:30,24.5,86.5,100,109,13,80.4
1/2/2025 7:45,24.75,85.75,100,146,12.55,129.05
1/2/2025 8:00,25,85,100,183,12.1,186.4
1/2/2025 8:15,25.2,84.25,100,208,11.8,246.15
1/2/2025 8:30,25.4,83.5,100,233,11.5,302.85
1/2/2025 8:45,25.6,82.75,100,258,11.2,322.25
1/2/2025 9:00,25.8,82,100,283,10.9,322.85
1/2/2025 9:15,25.725,82.75,100,246,9.875,324.85
1/2/2025 9:30,25.65,83.5,100,209,8.85,342.4
1/2/2025 9:45,25.575,84.25,100,172,7.825,388.15
1/2/2025 10:00,25.5,85,100,135,6.8,428
1/2/2025 10:15,25.675,84.25,100,144,6.925,474.15
1/2/2025 10:30,25.85,83.5,100,153,7.05,406.2
1/2/2025 10:45,26.025,82.75,100,162,7.175,395.65
1/2/2025 11:00,26.2,82,100,171,7.3,451.75
1/2/2025 11:15,26.475,80.5,100,210.5,6.875,626.15
1/2/2025 11:30,26.75,79,100,250,6.45,671.55
1/2/2025 11:45,27.025,77.5,100,289.5,6.025,740.35
1/2/2025 12:00,27.3,76,100,329,5.6,763.6
1/2/2025 12:15,27.325,75.75,100,314.75,5.925,752.45
1/2/2025 12:30,27.35,75.5,100,300.5,6.25,819.9
1/2/2025 12:45,27.375,75.25,100,286.25,6.575,792.15
1/2/2025 13:00,27.4,75,100,272,6.9,715.3
1/2/2025 13:15,27.325,75.25,100,256.5,6.925,499.35
1/2/2025 13:30,27.25,75.5,100,241,6.95,725.7
1/2/2025 13:45,27.175,75.75,100,225.5,6.975,731.95
1/2/2025 14:00,27.1,76,100,210,7,678.05
1/2/2025 14:15,26.825,78.75,100,180.25,6.85,511.05
1/2/2025 14:30,26.55,81.5,100,150.5,6.7,571.25
1/2/2025 14:45,26.275,84.25,100,120.75,6.55,573.2
1/2/2025 15:00,26,87,100,91,6.4,692.8
1/2/2025 15:15,25.95,87.5,100,86.25,5.65,672
1/2/2025 15:30,25.9,88,100,81.5,4.9,621.7
1/2/2025 15:45,25.85,88.5,100,76.75,4.15,627.05
1/2/2025 16:00,25.8,89,100,72,3.4,592.1
1/2/2025 16:15,25.625,90.25,100,59.75,2.825,532
1/2/2025 16:30,25.45,91.5,100,47.5,2.25,475.45
1/2/2025 16:45,25.275,92.75,100,35.25,1.675,408.75
1/2/2025 17:00,25.1,94,100,23,1.1,379.9
1/2/2025 17:15,25.275,90.25,100,20,3.425,334
1/2/2025 17:30,25.45,86.5,100,17,5.75,262.75
1/2/2025 17:45,25.625,82.75,100,14,8.075,220.1
1/2/2025 18:00,25.8,79,100,11,10.4,171.6
1/2/2025 18:15,25.725,79,100,8.25,11.2,121.55
1/2/2025 18:30,25.65,79,100,5.5,12,77.5
1/2/2025 18:45,25.575,79,100,2.75,12.8,42.85
1/2/2025 19:00,25.5,79,100,0,13.6,19.3
1/2/2025 19:15,25.425,79,100,0,13.65,3.75
1/2/2025 19:30,25.35,79,100,0,13.7,0.7
1/2/2025 19:45,25.275,79,100,0,13.75,0.3
1/2/2025 20:00,25.2,79,100,0,13.8,0
1/2/2025 20:15,25.1,79.25,100,0,13.65,0
1/2/2025 20:30,25,79.5,100,0,13.5,0
1/2/2025 20:45,24.9,79.75,100,0,13.35,0
1/2/2025 21:00,24.8,80,100,0,13.2,0
1/2/2025 21:15,24.725,80.25,100,0,12.9,0
1/2/2025 21:30,24.65,80.5,100,0,12.6,0
1/2/2025 21:45,24.575,80.75,100,0,12.3,0
1/2/2025 22:00,24.5,81,100,0,12,0
1/2/2025 22:15,24.375,82,100,0,11.7,0
1/2/2025 22:30,24.25,83,100,0,11.4,0
1/2/2025 22:45,24.125,84,100,0,11.1,0
1/2/2025 23:00,24,85,100,0,10.8,0
1/2/2025 23:15,23.95,86,100,0,10.2,0
1/2/2025 23:30,23.9,87,100,0,9.6,0
1/2/2025 23:45,23.85,88,100,0,9,0
1/3/2025 0:00,23.8,89,100,0,8.4,0
1/3/2025 0:15,23.725,89.75,100,0,7.55,0
1/3/2025 0:30,23.65,90.5,100,0,6.7,0
1/3/2025 0:45,23.575,91.25,100,0,5.85,0
1/3/2025 1:00,23.5,92,100,0,5,0
1/3/2025 1:15,23.425,92.5,100,0,4.525,0
1/3/2025 1:30,23.35,93,100,0,4.05,0
1/3/2025 1:45,23.275,93.5,100,0,3.575,0
1/3/2025 2:00,23.2,94,100,0,3.1,0
1/3/2025 2:15,23.2,93.75,98.5,0,3.275,0
1/3/2025 2:30,23.2,93.5,97,0,3.45,0
1/3/2025 2:45,23.2,93.25,95.5,0,3.625,0
1/3/2025 3:00,23.2,93,94,0,3.8,0
1/3/2025 3:15,23.175,91.75,94.25,0,4.625,0
1/3/2025 3:30,23.15,90.5,94.5,0,5.45,0
1/3/2025 3:45,23.125,89.25,94.75,0,6.275,0
1/3/2025 4:00,23.1,88,95,0,7.1,0
1/3/2025 4:15,23.125,86.75,96.25,0,7.8,0
1/3/2025 4:30,23.15,85.5,97.5,0,8.5,0
1/3/2025 4:45,23.175,84.25,98.75,0,9.2,0
1/3/2025 5:00,23.2,83,100,0,9.9,0
1/3/2025 5:15,23.2,83.5,95,0,9.55,0
1/3/2025 5:30,23.2,84,90,0,9.2,0
1/3/2025 5:45,23.2,84.5,85,0,8.85,0
1/3/2025 6:00,23.2,85,80,0,8.5,0.356007891
1/3/2025 6:15,23.4,84.75,64.75,20.25,8.75,11.00527266
1/3/2025 6:30,23.6,84.5,49.5,40.5,9,33.01194653
1/3/2025 6:45,23.8,84.25,34.25,60.75,9.25,62.82649082
1/3/2025 7:00,24,84,19,81,9.5,107.2731265
1/3/2025 7:15,24.4,82.75,16.5,133.75,9.625,165.7861618
1/3/2025 7:30,24.8,81.5,14,186.5,9.75,199.0094539
1/3/2025 7:45,25.2,80.25,11.5,239.25,9.875,262.7816
1/3/2025 8:00,25.6,79,9,292,10,317.7520626
1/3/2025 8:15,26,78,9.5,347,10.375,349.8223885
1/3/2025 8:30,26.4,77,10,402,10.75,442.5021666
1/3/2025 8:45,26.8,76,10.5,457,11.125,433.5338355
1/3/2025 9:00,27.2,75,11,512,11.5,401.9551598
1/3/2025 9:15,27.55,73.5,14,557.25,11.75,408.1698106
1/3/2025 9:30,27.9,72,17,602.5,12,518.0233548
1/3/2025 9:45,28.25,70.5,20,647.75,12.25,578.6386017
1/3/2025 10:00,28.6,69,23,693,12.5,434.0274989
1/3/2025 10:15,28.85,67.5,25.25,713.5,12.525,665.3597196
1/3/2025 10:30,29.1,66,27.5,734,12.55,722.1223175
1/3/2025 10:45,29.35,64.5,29.75,754.5,12.575,641.2028052
1/3/2025 11:00,29.6,63,32,775,12.6,573.2577409
1/3/2025 11:15,29.65,63,36.75,777.25,12.65,703.4927815
1/3/2025 11:30,29.7,63,41.5,779.5,12.7,712.2618605
1/3/2025 11:45,29.75,63,46.25,781.75,12.75,713.6021212
1/3/2025 12:00,29.8,63,51,784,12.8,798.2062089
1/3/2025 12:15,29.85,62.5,52,760.5,12.75,745.2445384
1/3/2025 12:30,29.9,62,53,737,12.7,674.8371707
1/3/2025 12:45,29.95,61.5,54,713.5,12.65,740.4282663
1/3/2025 13:00,30,61,55,690,12.6,776.3517395
1/3/2025 13:15,30.15,60.25,63.25,684,12.125,722.5812104
1/3/2025 13:30,30.3,59.5,71.5,678,11.65,600.9676591
1/3/2025 13:45,30.45,58.75,79.75,672,11.175,624.1778784
1/3/2025 14:00,30.6,58,88,666,10.7,634.0964288
1/3/2025 14:15,30.325,59,91,603,10.275,379.8910433
1/3/2025 14:30,30.05,60,94,540,9.85,332.8233881
1/3/2025 14:45,29.775,61,97,477,9.425,404.5820644
1/3/2025 15:00,29.5,62,100,414,9,408.9539578
1/3/2025 15:15,28.925,66,100,343.75,8.175,342.3054503
1/3/2025 15:30,28.35,70,100,273.5,7.35,265.9181149
1/3/2025 15:45,27.775,74,100,203.25,6.525,263.8196744
1/3/2025 16:00,27.2,78,100,133,5.7,163.3081831
1/3/2025 16:15,27.025,80.25,99.5,120.25,5.1,101.5762447
1/3/2025 16:30,26.85,82.5,99,107.5,4.5,94.64910586
1/3/2025 16:45,26.675,84.75,98.5,94.75,3.9,53.9969994
1/3/2025 17:00,26.5,87,98,82,3.3,41.5872173
1/3/2025 17:15,26.65,83.25,76.25,65.75,6.75,24.1299183
1/3/2025 17:30,26.8,79.5,54.5,49.5,10.2,10.21191553
1/3/2025 17:45,26.95,75.75,32.75,33.25,13.65,0.888391582
1/3/2025 18:00,27.1,72,11,17,17.1,0.241135389
1/3/2025 18:15,26.925,72.5,15,12.75,16.675,0.273598525
1/3/2025 18:30,26.75,73,19,8.5,16.25,0
1/3/2025 18:45,26.575,73.5,23,4.25,15.825,0
1/3/2025 19:00,26.4,74,27,0,15.4,0
1/3/2025 19:15,26.225,74.75,22,0,15.275,0
1/3/2025 19:30,26.05,75.5,17,0,15.15,0
1/3/2025 19:45,25.875,76.25,12,0,15.025,0
1/3/2025 20:00,25.7,77,7,0,14.9,0
1/3/2025 20:15,25.65,76.5,17.5,0,14.75,0
1/3/2025 20:30,25.6,76,28,0,14.6,0
1/3/2025 20:45,25.55,75.5,38.5,0,14.45,0
1/3/2025 21:00,25.5,75,49,0,14.3,0
1/3/2025 21:15,25.375,75.5,61.5,0,14.2,0
1/3/2025 21:30,25.25,76,74,0,14.1,0
1/3/2025 21:45,25.125,76.5,86.5,0,14,0
1/3/2025 22:00,25,77,99,0,13.9,0
1/3/2025 22:15,24.9,77.5,88.5,0,13.45,0
1/3/2025 22:30,24.8,78,78,0,13,0
1/3/2025 22:45,24.7,78.5,67.5,0,12.55,0
1/3/2025 23:00,24.6,79,57,0,12.1,0
1/3/2025 23:15,24.55,79.25,45.25,0,12.075,0
1/3/2025 23:30,24.5,79.5,33.5,0,12.05,0
1/3/2025 23:45,24.45,79.75,21.75,0,12.025,0
1/4/2025 0:00,24.4,80,10,0,12,0
1/4/2025 0:15,24.325,80,14.25,0,11.975,0
1/4/2025 0:30,24.25,80,18.5,0,11.95,0
1/4/2025 0:45,24.175,80,22.75,0,11.925,0
1/4/2025 1:00,24.1,80,27,0,11.9,0
1/4/2025 1:15,24.025,80.25,44,0,11.95,0
1/4/2025 1:30,23.95,80.5,61,0,12,0
1/4/2025 1:45,23.875,80.75,78,0,12.05,0
1/4/2025 2:00,23.8,81,95,0,12.1,0
1/4/2025 2:15,23.7,81.25,96.25,0,11.9,0
1/4/2025 2:30,23.6,81.5,97.5,0,11.7,0
1/4/2025 2:45,23.5,81.75,98.75,0,11.5,0
1/4/2025 3:00,23.4,82,100,0,11.3,0
1/4/2025 3:15,23.325,82,98.5,0,11.3,0
1/4/2025 3:30,23.25,82,97,0,11.3,0
1/4/2025 3:45,23.175,82,95.5,0,11.3,0
1/4/2025 4:00,23.1,82,94,0,11.3,0
1/4/2025 4:15,23.075,82.25,92,0,11.425,0
1/4/2025 4:30,23.05,82.5,90,0,11.55,0
1/4/2025 4:45,23.025,82.75,88,0,11.675,0
1/4/2025 5:00,23,83,86,0,11.8,0
1/4/2025 5:15,23.05,83.75,89.5,0,11.75,0
1/4/2025 5:30,23.1,84.5,93,0,11.7,0
1/4/2025 5:45,23.15,85.25,96.5,0,11.65,0
1/4/2025 6:00,23.2,86,100,0,11.6,0.3205823
1/4/2025 6:15,23.375,85.75,85.75,15.25,11.7,6.148182612
1/4/2025 6:30,23.55,85.5,71.5,30.5,11.8,21.85592792
1/4/2025 6:45,23.725,85.25,57.25,45.75,11.9,60.86663657
1/4/2025 7:00,23.9,85,43,61,12,65.22883826
1/4/2025 7:15,24.2,84.25,46.5,116,12.05,57.23632224
1/4/2025 7:30,24.5,83.5,50,171,12.1,52.45853273
1/4/2025 7:45,24.8,82.75,53.5,226,12.15,37.52535052
1/4/2025 8:00,25.1,82,57,281,12.2,27.1652444
1/4/2025 8:15,25.5,80.75,67.75,339,11.975,38.17075774
1/4/2025 8:30,25.9,79.5,78.5,397,11.75,96.97281337
1/4/2025 8:45,26.3,78.25,89.25,455,11.525,138.8227576
1/4/2025 9:00,26.7,77,100,513,11.3,192.8327937
1/4/2025 9:15,27.025,75.75,100,556,10.9,212.4606922
1/4/2025 9:30,27.35,74.5,100,599,10.5,320.6327336
1/4/2025 9:45,27.675,73.25,100,642,10.1,458.4755102
1/4/2025 10:00,28,72,100,685,9.7,601.5965319
1/4/2025 10:15,28.35,70.5,99,714,8.25,665.4409155
1/4/2025 10:30,28.7,69,98,743,6.8,546.9054492
1/4/2025 10:45,29.05,67.5,97,772,5.35,474.4095464
1/4/2025 11:00,29.4,66,96,801,3.9,456.5625374
1/4/2025 11:15,29.55,65.25,80.75,794.25,3.425,764.2186474
1/4/2025 11:30,29.7,64.5,65.5,787.5,2.95,751.9489875
1/4/2025 11:45,29.85,63.75,50.25,780.75,2.475,585.7379668
1/4/2025 12:00,30,63,35,774,2,639.5084346
1/4/2025 12:15,29.95,63.25,36.75,768,2.425,684.6627452
1/4/2025 12:30,29.9,63.5,38.5,762,2.85,425.2594024
1/4/2025 12:45,29.85,63.75,40.25,756,3.275,567.2795568
1/4/2025 13:00,29.8,64,42,750,3.7,670.6883855
1/4/2025 13:15,29.625,64.75,51,732,3.375,547.0772965
1/4/2025 13:30,29.45,65.5,60,714,3.05,650.4422315
1/4/2025 13:45,29.275,66.25,69,696,2.725,648.2884255
1/4/2025 14:00,29.1,67,78,678,2.4,563.4786811
1/4/2025 14:15,28.875,68.5,83,612.25,3.125,560.0858041
1/4/2025 14:30,28.65,70,88,546.5,3.85,533.3292047
1/4/2025 14:45,28.425,71.5,93,480.75,4.575,471.2750705
1/4/2025 15:00,28.2,73,98,415,5.3,458.2566597
1/4/2025 15:15,27.8,75.25,98.5,368.25,6.475,421.0223503
1/4/2025 15:30,27.4,77.5,99,321.5,7.65,393.6044386
1/4/2025 15:45,27,79.75,99.5,274.75,8.825,301.7322771
1/4/2025 16:00,26.6,82,100,228,10,293.6991395
1/4/2025 16:15,26.45,83.25,100,190,9.35,265.710117
1/4/2025 16:30,26.3,84.5,100,152,8.7,160.1459082
1/4/2025 16:45,26.15,85.75,100,114,8.05,106.931288
1/4/2025 17:00,26,87,100,76,7.4,97.36299487
1/4/2025 17:15,25.825,88.75,100,58.5,7.125,35.10443024
1/4/2025 17:30,25.65,90.5,100,41,6.85,4.700884378
1/4/2025 17:45,25.475,92.25,100,23.5,6.575,8.664974845
1/4/2025 18:00,25.3,94,100,6,6.3,0.68698532
1/4/2025 18:15,25.3,94,100,4.5,6.175,0.438148834
1/4/2025 18:30,25.3,94,100,3,6.05,0.136896868
1/4/2025 18:45,25.3,94,100,1.5,5.925,0
1/4/2025 19:00,25.3,94,100,0,5.8,0
1/4/2025 19:15,25.25,94.25,100,0,5.6,0
1/4/2025 19:30,25.2,94.5,100,0,5.4,0
1/4/2025 19:45,25.15,94.75,100,0,5.2,0
1/4/2025 20:00,25.1,95,100,0,5,0
1/4/2025 20:15,25.05,95.25,100,0,4.825,0
1/4/2025 20:30,25,95.5,100,0,4.65,0
1/4/2025 20:45,24.95,95.75,100,0,4.475,0
1/4/2025 21:00,24.9,96,100,0,4.3,0
1/4/2025 21:15,24.875,96,100,0,4.125,0
1/4/2025 21:30,24.85,96,100,0,3.95,0
1/4/2025 21:45,24.825,96,100,0,3.775,0
1/4/2025 22:00,24.8,96,100,0,3.6,0
1/4/2025 22:15,24.775,96,100,0,3.225,0
1/4/2025 22:30,24.75,96,100,0,2.85,0
1/4/2025 22:45,24.725,96,100,0,2.475,0
1/4/2025 23:00,24.7,96,100,0,2.1,0
1/4/2025 23:15,24.65,96,100,0,2.05,0
1/4/2025 23:30,24.6,96,100,0,2,0
1/4/2025 23:45,24.55,96,100,0,1.95,0
1/5/2025 0:00,24.5,96,100,0,1.9,0
1/5/2025 0:15,24.5,96.25,100,0,2.35,0
1/5/2025 0:30,24.5,96.5,100,0,2.8,0
1/5/2025 0:45,24.5,96.75,100,0,3.25,0
1/5/2025 1:00,24.5,97,100,0,3.7,0
1/5/2025 1:15,24.45,97,99.75,0,4.175,0
1/5/2025 1:30,24.4,97,99.5,0,4.65,0
1/5/2025 1:45,24.35,97,99.25,0,5.125,0
1/5/2025 2:00,24.3,97,99,0,5.6,0
1/5/2025 2:15,24.225,96.5,99.25,0,5.65,0
1/5/2025 2:30,24.15,96,99.5,0,5.7,0
1/5/2025 2:45,24.075,95.5,99.75,0,5.75,0
1/5/2025 3:00,24,95,100,0,5.8,0
1/5/2025 3:15,23.95,94,100,0,6.075,0
1/5/2025 3:30,23.9,93,100,0,6.35,0
1/5/2025 3:45,23.85,92,100,0,6.625,0
1/5/2025 4:00,23.8,91,100,0,6.9,0
1/5/2025 4:15,23.75,90,87.75,0,6.85,0
1/5/2025 4:30,23.7,89,75.5,0,6.8,0
1/5/2025 4:45,23.65,88,63.25,0,6.75,0
1/5/2025 5:00,23.6,87,51,0,6.7,0
1/5/2025 5:15,23.525,85.5,61.25,0,7.425,0
1/5/2025 5:30,23.45,84,71.5,0,8.15,0
1/5/2025 5:45,23.375,82.5,81.75,0,8.875,0
1/5/2025 6:00,23.3,81,92,0,9.6,0.589334805
1/5/2025 6:15,23.425,81,71.25,18.5,9.3,12.74353023
1/5/2025 6:30,23.55,81,50.5,37,9,36.19788224
1/5/2025 6:45,23.675,81,29.75,55.5,8.7,73.30566691
1/5/2025 7:00,23.8,81,9,74,8.4,138.4002258
1/5/2025 7:15,24.2,80,19,129,8.225,194.637511
1/5/2025 7:30,24.6,79,29,184,8.05,229.2312954
1/5/2025 7:45,25,78,39,239,7.875,307.9140107
1/5/2025 8:00,25.4,77,49,294,7.7,353.7003359
1/5/2025 8:15,25.8,76,61.75,349.25,7.5,407.5796801
1/5/2025 8:30,26.2,75,74.5,404.5,7.3,409.9611906
1/5/2025 8:45,26.6,74,87.25,459.75,7.1,472.1053365
1/5/2025 9:00,27,73,100,515,6.9,520.1462206
1/5/2025 9:15,27.35,72,100,554.5,6.2,540.8903777
1/5/2025 9:30,27.7,71,100,594,5.5,618.0294356
1/5/2025 9:45,28.05,70,100,633.5,4.8,589.6696971
1/5/2025 10:00,28.4,69,100,673,4.1,556.7257341
1/5/2025 10:15,28.65,68,80.25,701.25,4.025,398.5129959
1/5/2025 10:30,28.9,67,60.5,729.5,3.95,225.4981788
1/5/2025 10:45,29.15,66,40.75,757.75,3.875,277.1706741
1/5/2025 11:00,29.4,65,21,786,3.8,575.4345915
1/5/2025 11:15,29.65,63.25,22.75,796.25,3.85,472.9407155
1/5/2025 11:30,29.9,61.5,24.5,806.5,3.9,279.1045225
1/5/2025 11:45,30.15,59.75,26.25,816.75,3.95,186.6625406
1/5/2025 12:00,30.4,58,28,827,4,302.8183169
1/5/2025 12:15,30.425,57.75,30.25,818,4.025,680.1173391
1/5/2025 12:30,30.45,57.5,32.5,809,4.05,627.7288458
1/5/2025 12:45,30.475,57.25,34.75,800,4.075,685.364395
1/5/2025 13:00,30.5,57,37,791,4.1,637.4377782
1/5/2025 13:15,30.425,57.5,47,762,3.4,693.2074821
1/5/2025 13:30,30.35,58,57,733,2.7,664.1535303
1/5/2025 13:45,30.275,58.5,67,704,2,595.2279835
1/5/2025 14:00,30.2,59,77,675,1.3,587.8834059
1/5/2025 14:15,29.625,62.25,73,610.5,3.625,559.6040959
1/5/2025 14:30,29.05,65.5,69,546,5.95,548.5652916
1/5/2025 14:45,28.475,68.75,65,481.5,8.275,548.7301139
1/5/2025 15:00,27.9,72,61,417,10.6,380.6119583
1/5/2025 15:15,27.6,74.25,51.25,386,10.875,145.5018589
1/5/2025 15:30,27.3,76.5,41.5,355,11.15,69.12545669
1/5/2025 15:45,27,78.75,31.75,324,11.425,13.52481229
1/5/2025 16:00,26.7,81,22,293,11.7,1.223978359
1/5/2025 16:15,26.625,81.25,28.25,262.5,11.1,9.723892997
1/5/2025 16:30,26.55,81.5,34.5,232,10.5,23.04367876
1/5/2025 16:45,26.475,81.75,40.75,201.5,9.9,24.80823046
1/5/2025 17:00,26.4,82,47,171,9.3,31.33361199
1/5/2025 17:15,26.375,82.5,48,131.5,8.575,20.59121422
1/5/2025 17:30,26.35,83,49,92,7.85,10.81954376
1/5/2025 17:45,26.325,83.5,50,52.5,7.125,2.257138793
1/5/2025 18:00,26.3,84,51,13,6.4,0.407884134
1/5/2025 18:15,26.075,85.25,48.5,9.75,7.175,0.225364423
