timestamp,temperature_C,humidity_percent,cloud_cover_percent,solar_irradiance_Wm2,wind_speed_ms,load_normalize,,,,,,,,,,,load_normalize
6/17/2025 1:15,25.1,94.75,100,0,6.75,0.131693198,,,,,,,,,,,0.637
6/17/2025 1:30,25.2,94.5,100,0,6.9,0.302294811,,,,,,,,,,,1.4622
6/17/2025 1:45,25.3,94.25,100,0,7.05,0.143291296,,,,,,,,,,,0.6931
6/17/2025 2:00,25.4,94,100,0,7.2,0.141720074,,,,,,,,,,,0.6855
6/17/2025 2:15,25.3,94,100,0,9.375,0.116270416,,,,,,,,,,,0.5624
6/17/2025 2:30,25.2,94,100,0,11.55,0.145730825,,,,,,,,,,,0.7049
6/17/2025 2:45,25.1,94,100,0,13.725,0.115195369,,,,,,,,,,,0.5572
6/17/2025 3:00,25,94,100,0,15.9,0.059148232,,,,,,,,,,,0.2861
6/17/2025 3:15,25.05,93.5,100,0,14.35,0.057018813,,,,,,,,,,,0.2758
6/17/2025 3:30,25.1,93,100,0,12.8,0.05637792,,,,,,,,,,,0.2727
6/17/2025 3:45,25.15,92.5,100,0,11.25,0.054351871,,,,,,,,,,,0.2629
6/17/2025 4:00,25.2,92,100,0,9.7,0.126297292,,,,,,,,,,,0.6109
6/17/2025 4:15,25.15,92.75,100,0,8.65,0.122245193,,,,,,,,,,,0.5913
6/17/2025 4:30,25.1,93.5,100,0,7.6,0.163427744,,,,,,,,,,,0.7905
6/17/2025 4:45,25.05,94.25,100,0,6.55,0.13737854,,,,,,,,,,,0.6645
6/17/2025 5:00,25,95,100,0,5.5,0.107380608,,,,,,,,,,,0.5194
6/17/2025 5:15,25.275,93,100,1.5,7.175,0.179160637,,,,,,,,,,,0.8666
6/17/2025 5:30,25.55,91,100,3,8.85,0.13737854,,,,,,,,,,,0.6645
6/17/2025 5:45,25.825,89,100,4.5,10.525,0.07355799,,,,,,,,,,,0.3558
6/17/2025 6:00,26.1,87,100,6,12.2,0.089683688,,,,,,,,,,,0.4338
6/17/2025 6:15,26.175,87.25,100,20.25,12.325,0.188505272,,,,,,,,,,,0.9118
6/17/2025 6:30,26.25,87.5,100,34.5,12.45,0.170394873,,,,,,,,,,,0.8242
6/17/2025 6:45,26.325,87.75,100,48.75,12.575,0.061360347,,,,,,,,,,,0.2968
6/17/2025 7:00,26.4,88,100,63,12.7,0.176860173,,,,,,,,,,,0.855472659
6/17/2025 7:15,26.5,86.75,100,84.25,12.575,0.167218526,,,,,,,,,,,0.80883601
6/17/2025 7:30,26.6,85.5,100,105.5,12.45,0.159213433,,,,,,,,,,,0.770115378
6/17/2025 7:45,26.7,84.25,100,126.75,12.325,0.153639794,,,,,,,,,,,0.743155685
6/17/2025 8:00,26.8,83,100,148,12.2,0.147224498,,,,,,,,,,,0.712124898
6/17/2025 8:15,27,83,99.25,194.75,12.175,0.14219326,,,,,,,,,,,0.6877888
6/17/2025 8:30,27.2,83,98.5,241.5,12.15,0.135553522,,,,,,,,,,,0.655672388
6/17/2025 8:45,27.4,83,97.75,288.25,12.125,0.131953101,,,,,,,,,,,0.63825715
6/17/2025 9:00,27.6,83,97,335,12.1,0.123620698,,,,,,,,,,,0.597953314
6/17/2025 9:15,27.75,82.75,90.5,372.75,11.275,0.116569483,,,,,,,,,,,0.563846589
6/17/2025 9:30,27.9,82.5,84,410.5,10.45,0.112407957,,,,,,,,,,,0.543717289
6/17/2025 9:45,28.05,82.25,77.5,448.25,9.625,0.110359925,,,,,,,,,,,0.533810959
6/17/2025 10:00,28.2,82,71,486,8.8,0.105160356,,,,,,,,,,,0.508660641
6/17/2025 10:15,28.4,80.75,78.25,553.25,9.275,0.103187138,,,,,,,,,,,0.499116187
6/17/2025 10:30,28.6,79.5,85.5,620.5,9.75,0.102691496,,,,,,,,,,,0.496718764
6/17/2025 10:45,28.8,78.25,92.75,687.75,10.225,0.101990115,,,,,,,,,,,0.493326185
6/17/2025 11:00,29,77,100,755,10.7,0.100690222,,,,,,,,,,,0.487038606
6/17/2025 11:15,29.05,76.5,99.25,769,10.525,0.102523164,,,,,,,,,,,0.495904545
6/17/2025 11:30,29.1,76,98.5,783,10.35,0.103617318,,,,,,,,,,,0.501196968
6/17/2025 11:45,29.15,75.5,97.75,797,10.175,0.104767583,,,,,,,,,,,0.506760797
6/17/2025 12:00,29.2,75,97,811,10,0.103392876,,,,,,,,,,,0.500111343
6/17/2025 12:15,29.15,75,85.25,757.25,10.075,0.096640918,,,,,,,,,,,0.467452118
6/17/2025 12:30,29.1,75,73.5,703.5,10.15,0.093816691,,,,,,,,,,,0.453791334
6/17/2025 12:45,29.05,75,61.75,649.75,10.225,0.092806703,,,,,,,,,,,0.448906021
6/17/2025 13:00,29,75,50,596,10.3,0.090019883,,,,,,,,,,,0.435426175
6/17/2025 13:15,29.025,74.75,59.75,636.5,10.675,0.086896401,,,,,,,,,,,0.420317891
6/17/2025 13:30,29.05,74.5,69.5,677,11.05,0.083108945,,,,,,,,,,,0.401997965
6/17/2025 13:45,29.075,74.25,79.25,717.5,11.425,0.084567817,,,,,,,,,,,0.409054529
6/17/2025 14:00,29.1,74,89,758,11.8,0.087691299,,,,,,,,,,,0.424162813
6/17/2025 14:15,29.025,74.25,91.75,718.75,12.45,0.095182046,,,,,,,,,,,0.460395554
6/17/2025 14:30,28.95,74.5,94.5,679.5,13.1,0.101784376,,,,,,,,,,,0.492331029
6/17/2025 14:45,28.875,74.75,97.25,640.25,13.75,0.028033905,,,,,,,,,,,0.1356
6/17/2025 15:00,28.8,75,100,601,14.4,0.119178619,,,,,,,,,,,0.576466982
6/17/2025 15:15,28.625,76,100,532.5,14.025,0.126547793,,,,,,,,,,,0.612111676
6/17/2025 15:30,28.45,77,100,464,13.65,0.105147819,,,,,,,,,,,0.5086
6/17/2025 15:45,28.275,78,100,395.5,13.275,0.043249948,,,,,,,,,,,0.2092
6/17/2025 16:00,28.1,79,100,327,12.9,0.162159233,,,,,,,,,,,0.784364208
6/17/2025 16:15,27.975,79.5,96,296.5,12.925,0.17340938,,,,,,,,,,,0.838781172
6/17/2025 16:30,27.85,80,92,266,12.95,0.183481208,,,,,,,,,,,0.887498603
6/17/2025 16:45,27.725,80.5,88,235.5,12.975,0.192084812,,,,,,,,,,,0.929114235
6/17/2025 17:00,27.6,81,84,205,13,0.11587761,,,,,,,,,,,0.5605
6/17/2025 17:15,27.45,82,74.25,163.25,11.775,0.207150471,,,,,,,,,,,1.001986827
6/17/2025 17:30,27.3,83,64.5,121.5,10.55,0.186996072,,,,,,,,,,,0.9045
6/17/2025 17:45,27.15,84,54.75,79.75,9.325,0.176431673,,,,,,,,,,,0.8534
6/17/2025 18:00,27,85,45,38,8.1,0.151664255,,,,,,,,,,,0.7336
6/17/2025 18:15,26.925,85.5,58.75,28.5,7.5,0.205147819,,,,,,,,,,,0.9923
6/17/2025 18:30,26.85,86,72.5,19,6.9,0.168389498,,,,,,,,,,,0.8145
6/17/2025 18:45,26.775,86.5,86.25,9.5,6.3,0.149886293,,,,,,,,,,,0.725
6/17/2025 19:00,26.7,87,100,0,5.7,0.165412446,,,,,,,,,,,0.8001
6/17/2025 19:15,26.625,87.75,100,0,4.975,0.155592309,,,,,,,,,,,0.7526
6/17/2025 19:30,26.55,88.5,100,0,4.25,0.13628282,,,,,,,,,,,0.6592
6/17/2025 19:45,26.475,89.25,100,0,3.525,0.154289849,,,,,,,,,,,0.7463
6/17/2025 20:00,26.4,90,100,0,2.8,0.163779202,,,,,,,,,,,0.7922
6/17/2025 20:15,26.3,90.5,95.5,0,2.8,0.134050031,,,,,,,,,,,0.6484
6/17/2025 20:30,26.2,91,91,0,2.8,0.143911515,,,,,,,,,,,0.6961
6/17/2025 20:45,26.1,91.5,86.5,0,2.8,0.157556337,,,,,,,,,,,0.7621
6/17/2025 21:00,26,92,82,0,2.8,0.138474261,,,,,,,,,,,0.6698
6/17/2025 21:15,25.925,92.25,86.5,0,2.725,0.365970643,,,,,,,,,,,1.7702
6/17/2025 21:30,25.85,92.5,91,0,2.65,0.459354972,,,,,,,,,,,2.2219
6/17/2025 21:45,25.775,92.75,95.5,0,2.575,0.146557784,,,,,,,,,,,0.7089
6/17/2025 22:00,25.7,93,100,0,2.5,0.150134381,,,,,,,,,,,0.7262
6/17/2025 22:15,25.75,93,99.5,0,2.825,0.167293777,,,,,,,,,,,0.8092
6/17/2025 22:30,25.8,93,99,0,3.15,0.151333471,,,,,,,,,,,0.732
6/17/2025 22:45,25.85,93,98.5,0,3.475,0.161256977,,,,,,,,,,,0.78
6/17/2025 23:00,25.9,93,98,0,3.8,0.175211908,,,,,,,,,,,0.8475
6/17/2025 23:15,25.9,93,97,0,4.325,0.161050238,,,,,,,,,,,0.779
6/17/2025 23:30,25.9,93,96,0,4.85,0.185962373,,,,,,,,,,,0.8995
6/17/2025 23:45,25.9,93,95,0,5.375,0.165557164,,,,,,,,,,,0.8008
6/18/2025 0:00,25.9,93,94,0,5.9,0.139921439,,,,,,,,,,,0.6768
6/18/2025 0:15,25.85,93.25,95.5,0,6.175,0.133202398,,,,,,,,,,,0.6443
6/18/2025 0:30,25.8,93.5,97,0,6.45,0.145999587,,,,,,,,,,,0.7062
6/18/2025 0:45,25.75,93.75,98.5,0,6.725,0.137854042,,,,,,,,,,,0.6668
6/18/2025 1:00,25.7,94,100,0,7,0.125284267,,,,,,,,,,,0.606
6/18/2025 1:15,25.825,92.25,100,0,6.95,0.143601406,,,,,,,,,,,0.6946
6/18/2025 1:30,25.95,90.5,100,0,6.9,0.134112053,,,,,,,,,,,0.6487
6/18/2025 1:45,26.075,88.75,100,0,6.85,0.133037006,,,,,,,,,,,0.6435
6/18/2025 2:00,26.2,87,100,0,6.8,0.149927641,,,,,,,,,,,0.7252
6/18/2025 2:15,26.15,87.5,100,0,6.925,0.498883606,,,,,,,,,,,2.4131
6/18/2025 2:30,26.1,88,100,0,7.05,0.810585073,,,,,,,,,,,3.9208
6/18/2025 2:45,26.05,88.5,100,0,7.175,0.203700641,,,,,,,,,,,0.9853
6/18/2025 3:00,26,89,100,0,7.3,0.141616705,,,,,,,,,,,0.685
6/18/2025 3:15,26,89.25,100,0,7.125,0.133409138,,,,,,,,,,,0.6453
6/18/2025 3:30,26,89.5,100,0,6.95,0.131383089,,,,,,,,,,,0.6355
6/18/2025 3:45,26,89.75,100,0,6.775,0.113686169,,,,,,,,,,,0.5499
6/18/2025 4:00,26,90,100,0,6.6,0.117903659,,,,,,,,,,,0.5703
6/18/2025 4:15,25.95,90,100,0,6.7,0.132933637,,,,,,,,,,,0.643
6/18/2025 4:30,25.9,90,100,0,6.8,0.115546827,,,,,,,,,,,0.5589
6/18/2025 4:45,25.85,90,100,0,6.9,0.117510854,,,,,,,,,,,0.5684
6/18/2025 5:00,25.8,90,100,0,7,0.13487699,,,,,,,,,,,0.6524
6/18/2025 5:15,25.8,90.5,100,2.75,5.925,0.117469506,,,,,,,,,,,0.5682
6/18/2025 5:30,25.8,91,100,5.5,4.85,0.112569775,,,,,,,,,,,0.5445
6/18/2025 5:45,25.8,91.5,100,8.25,3.775,0.131197023,,,,,,,,,,,0.6346
6/18/2025 6:00,25.8,92,100,11,2.7,0.093839157,,,,,,,,,,,0.4539
6/18/2025 6:15,26.1,91.25,100,40.25,2.85,0.198182149,,,,,,,,,,,0.958607053
6/18/2025 6:30,26.4,90.5,100,69.5,3,0.196424021,,,,,,,,,,,0.950102989
6/18/2025 6:45,26.7,89.75,100,98.75,3.15,0.227909861,,,,,,,,,,,1.1024
6/18/2025 7:00,27,89,100,128,3.3,0.176860173,,,,,,,,,,,0.855472659
6/18/2025 7:15,27.25,87.5,100,173.5,4.1,0.167218526,,,,,,,,,,,0.80883601
6/18/2025 7:30,27.5,86,100,219,4.9,0.159213433,,,,,,,,,,,0.770115378
6/18/2025 7:45,27.75,84.5,100,264.5,5.7,0.153639794,,,,,,,,,,,0.743155685
6/18/2025 8:00,28,83,100,310,6.5,0.147224498,,,,,,,,,,,0.712124898
6/18/2025 8:15,28.2,82.25,93.25,365.25,6.7,0.14219326,,,,,,,,,,,0.6877888
6/18/2025 8:30,28.4,81.5,86.5,420.5,6.9,0.135553522,,,,,,,,,,,0.655672388
6/18/2025 8:45,28.6,80.75,79.75,475.75,7.1,0.131953101,,,,,,,,,,,0.63825715
6/18/2025 9:00,28.8,80,73,531,7.3,0.123620698,,,,,,,,,,,0.597953314
6/18/2025 9:15,28.95,79,79,581,7.825,0.116569483,,,,,,,,,,,0.563846589
6/18/2025 9:30,29.1,78,85,631,8.35,0.112407957,,,,,,,,,,,0.543717289
6/18/2025 9:45,29.25,77,91,681,8.875,0.110359925,,,,,,,,,,,0.533810959
6/18/2025 10:00,29.4,76,97,731,9.4,0.105160356,,,,,,,,,,,0.508660641
6/18/2025 10:15,29.425,75.75,97.75,756.5,9.85,0.103187138,,,,,,,,,,,0.499116187
6/18/2025 10:30,29.45,75.5,98.5,782,10.3,0.102691496,,,,,,,,,,,0.496718764
6/18/2025 10:45,29.475,75.25,99.25,807.5,10.75,0.101990115,,,,,,,,,,,0.493326185
6/18/2025 11:00,29.5,75,100,833,11.2,0.100690222,,,,,,,,,,,0.487038606
6/18/2025 11:15,29.425,75.25,99.75,802.25,11.8,0.102523164,,,,,,,,,,,0.495904545
6/18/2025 11:30,29.35,75.5,99.5,771.5,12.4,0.103617318,,,,,,,,,,,0.501196968
6/18/2025 11:45,29.275,75.75,99.25,740.75,13,0.104767583,,,,,,,,,,,0.506760797
6/18/2025 12:00,29.2,76,99,710,13.6,0.103392876,,,,,,,,,,,0.500111343
6/18/2025 12:15,29.15,75.75,99,698.25,13.525,0.096640918,,,,,,,,,,,0.467452118
6/18/2025 12:30,29.1,75.5,99,686.5,13.45,0.093816691,,,,,,,,,,,0.453791334
6/18/2025 12:45,29.05,75.25,99,674.75,13.375,0.092806703,,,,,,,,,,,0.448906021
6/18/2025 13:00,29,75,99,663,13.3,0.090019883,,,,,,,,,,,0.435426175
6/18/2025 13:15,29,75,99.25,666.75,13.55,0.086896401,,,,,,,,,,,0.420317891
6/18/2025 13:30,29,75,99.5,670.5,13.8,0.083108945,,,,,,,,,,,0.401997965
6/18/2025 13:45,29,75,99.75,674.25,14.05,0.084567817,,,,,,,,,,,0.409054529
6/18/2025 14:00,29,75,100,678,14.3,0.087691299,,,,,,,,,,,0.424162813
6/18/2025 14:15,28.925,75.25,100,615.75,14.325,0.095182046,,,,,,,,,,,0.460395554
6/18/2025 14:30,28.85,75.5,100,553.5,14.35,0.101784376,,,,,,,,,,,0.492331029
6/18/2025 14:45,28.775,75.75,100,491.25,14.375,0.112136757,,,,,,,,,,,0.542405491
6/18/2025 15:00,28.7,76,100,429,14.4,0.119178619,,,,,,,,,,,0.576466982
6/18/2025 15:15,28.6,76.5,100,385.5,14.25,0.126547793,,,,,,,,,,,0.612111676
6/18/2025 15:30,28.5,77,100,342,14.1,0.140388374,,,,,,,,,,,0.679058564
6/18/2025 15:45,28.4,77.5,100,298.5,13.95,0.150001966,,,,,,,,,,,0.72555951
6/18/2025 16:00,28.3,78,100,255,13.8,0.162159233,,,,,,,,,,,0.784364208
6/18/2025 16:15,28.25,78.5,100,236.5,13.275,0.17340938,,,,,,,,,,,0.838781172
6/18/2025 16:30,28.2,79,100,218,12.75,0.183481208,,,,,,,,,,,0.887498603
6/18/2025 16:45,28.15,79.5,100,199.5,12.225,0.192084812,,,,,,,,,,,0.929114235
6/18/2025 17:00,28.1,80,100,181,11.7,0.200613602,,,,,,,,,,,0.970367993
6/18/2025 17:15,28.025,80.25,100,145.5,10.975,0.207150471,,,,,,,,,,,1.001986827
6/18/2025 17:30,27.95,80.5,100,110,10.25,0.212069488,,,,,,,,,,,1.025780113
6/18/2025 17:45,27.875,80.75,100,74.5,9.525,0.0522638,,,,,,,,,,,0.2528
6/18/2025 18:00,27.8,81,100,39,8.8,0.205416581,,,,,,,,,,,0.9936
6/18/2025 18:15,27.75,81.25,100,29.25,8.975,0.196444077,,,,,,,,,,,0.9502
6/18/2025 18:30,27.7,81.5,100,19.5,9.15,0.084039694,,,,,,,,,,,0.4065
6/18/2025 18:45,27.65,81.75,100,9.75,9.325,0.110791813,,,,,,,,,,,0.5359
6/18/2025 19:00,27.6,82,100,0,9.5,0.16954724,,,,,,,,,,,0.8201
6/18/2025 19:15,27.55,82.25,100,0,9.4,0.126669423,,,,,,,,,,,0.6127
6/18/2025 19:30,27.5,82.5,100,0,9.3,0.12321687,,,,,,,,,,,0.596
6/18/2025 19:45,27.45,82.75,100,0,9.2,0.137440562,,,,,,,,,,,0.6648
6/18/2025 20:00,27.4,83,100,0,9.1,0.119536903,,,,,,,,,,,0.5782
6/18/2025 20:15,27.375,83.25,100,0,8.875,0.112280339,,,,,,,,,,,0.5431
6/18/2025 20:30,27.35,83.5,100,0,8.65,0.129956585,,,,,,,,,,,0.6286
6/18/2025 20:45,27.325,83.75,100,0,8.425,0.127827166,,,,,,,,,,,0.6183
6/18/2025 21:00,27.3,84,100,0,8.2,0.129108952,,,,,,,,,,,0.6245
6/18/2025 21:15,27.25,84.5,100,0,8.125,0.141720074,,,,,,,,,,,0.6855
6/18/2025 21:30,27.2,85,100,0,8.05,0.15387637,,,,,,,,,,,0.7443
6/18/2025 21:45,27.15,85.5,100,0,7.975,0.140789746,,,,,,,,,,,0.681
6/18/2025 22:00,27.1,86,100,0,7.9,0.135414513,,,,,,,,,,,0.655
6/18/2025 22:15,27.075,86.25,100,0,7.9,0.137936738,,,,,,,,,,,0.6672
6/18/2025 22:30,27.05,86.5,100,0,7.9,0.138040108,,,,,,,,,,,0.6677
6/18/2025 22:45,27.025,86.75,100,0,7.9,0.145958239,,,,,,,,,,,0.706
6/18/2025 23:00,27,87,100,0,7.9,0.135786645,,,,,,,,,,,0.6568
6/18/2025 23:15,26.95,87.25,100,0,8.175,0.129729171,,,,,,,,,,,0.6275
6/18/2025 23:30,26.9,87.5,100,0,8.45,0.309799462,,,,,,,,,,,1.4985
6/18/2025 23:45,26.85,87.75,100,0,8.725,0.583068017,,,,,,,,,,,2.8203
6/19/2025 0:00,26.8,88,100,0,9,0.222824065,,,,,,,,,,,1.0778
6/19/2025 0:15,26.75,88.5,100,0,9.225,0.17397147,,,,,,,,,,,0.8415
6/19/2025 0:30,26.7,89,100,0,9.45,0.142030184,,,,,,,,,,,0.687
6/19/2025 0:45,26.65,89.5,100,0,9.675,0.113706843,,,,,,,,,,,0.55
6/19/2025 1:00,26.6,90,100,0,9.9,0.221004755,,,,,,,,,,,1.069
6/19/2025 1:15,26.55,90,100,0,9.8,0.113189994,,,,,,,,,,,0.5475
6/19/2025 1:30,26.5,90,100,0,9.7,0.105664668,,,,,,,,,,,0.5111
6/19/2025 1:45,26.45,90,100,0,9.6,0.121666322,,,,,,,,,,,0.5885
6/19/2025 2:00,26.4,90,100,0,9.5,0.111515402,,,,,,,,,,,0.5394
6/19/2025 2:15,26.425,89.75,100,0,9.925,0.103907381,,,,,,,,,,,0.5026
6/19/2025 2:30,26.45,89.5,100,0,10.35,0.116415133,,,,,,,,,,,0.5631
6/19/2025 2:45,26.475,89.25,100,0,10.775,0.131982634,,,,,,,,,,,0.6384
6/19/2025 3:00,26.5,89,100,0,11.2,0.10864172,,,,,,,,,,,0.5255
6/19/2025 3:15,26.375,89.5,100,0,11.075,0.121645648,,,,,,,,,,,0.5884
6/19/2025 3:30,26.25,90,100,0,10.95,0.10744263,,,,,,,,,,,0.5197
6/19/2025 3:45,26.125,90.5,100,0,10.825,0.114327062,,,,,,,,,,,0.553
6/19/2025 4:00,26,91,100,0,10.7,0.099586521,,,,,,,,,,,0.4817
6/19/2025 4:15,25.975,91,100,0,10.325,0.096113293,,,,,,,,,,,0.4649
6/19/2025 4:30,25.95,91,100,0,9.95,0.084308456,,,,,,,,,,,0.4078
6/19/2025 4:45,25.925,91,100,0,9.575,0.090614017,,,,,,,,,,,0.4383
6/19/2025 5:00,25.9,91,100,0,9.2,0.087864379,,,,,,,,,,,0.425
6/19/2025 5:15,26.025,90.5,100,2.25,9.975,0.085342154,,,,,,,,,,,0.4128
6/19/2025 5:30,26.15,90,100,4.5,10.75,0.093425677,,,,,,,,,,,0.4519
6/19/2025 5:45,26.275,89.5,100,6.75,11.525,0.048542485,,,,,,,,,,,0.2348
6/19/2025 6:00,26.4,89,100,9,12.3,0.082551168,,,,,,,,,,,0.3993
6/19/2025 6:15,26.55,88.75,100,27.25,11.875,0.070146785,,,,,,,,,,,0.3393
6/19/2025 6:30,26.7,88.5,100,45.5,11.45,0.103948729,,,,,,,,,,,0.5028
6/19/2025 6:45,26.85,88.25,100,63.75,11.025,0.162704155,,,,,,,,,,,0.787
6/19/2025 7:00,27,88,100,82,10.6,0.176860173,,,,,,,,,,,0.855472659
6/19/2025 7:15,27.025,87.75,98.25,121.5,10.55,0.167218526,,,,,,,,,,,0.80883601
6/19/2025 7:30,27.05,87.5,96.5,161,10.5,0.159213433,,,,,,,,,,,0.770115378
6/19/2025 7:45,27.075,87.25,94.75,200.5,10.45,0.153639794,,,,,,,,,,,0.743155685
6/19/2025 8:00,27.1,87,93,240,10.4,0.147224498,,,,,,,,,,,0.712124898
6/19/2025 8:15,27.475,85.5,87.5,317.75,11.325,0.14219326,,,,,,,,,,,0.6877888
6/19/2025 8:30,27.85,84,82,395.5,12.25,0.135553522,,,,,,,,,,,0.655672388
6/19/2025 8:45,28.225,82.5,76.5,473.25,13.175,0.131953101,,,,,,,,,,,0.63825715
6/19/2025 9:00,28.6,81,71,551,14.1,0.123620698,,,,,,,,,,,0.597953314
6/19/2025 9:15,28.65,80.25,62.75,567,13.975,0.116569483,,,,,,,,,,,0.563846589
6/19/2025 9:30,28.7,79.5,54.5,583,13.85,0.112407957,,,,,,,,,,,0.543717289
6/19/2025 9:45,28.75,78.75,46.25,599,13.725,0.110359925,,,,,,,,,,,0.533810959
6/19/2025 10:00,28.8,78,38,615,13.6,0.105160356,,,,,,,,,,,0.508660641
6/19/2025 10:15,28.9,77.75,41.75,647.75,14.2,0.103187138,,,,,,,,,,,0.499116187
6/19/2025 10:30,29,77.5,45.5,680.5,14.8,0.102691496,,,,,,,,,,,0.496718764
6/19/2025 10:45,29.1,77.25,49.25,713.25,15.4,0.101990115,,,,,,,,,,,0.493326185
6/19/2025 11:00,29.2,77,53,746,16,0.100690222,,,,,,,,,,,0.487038606
6/19/2025 11:15,29.275,77,55.25,744.75,15.475,0.102523164,,,,,,,,,,,0.495904545
6/19/2025 11:30,29.35,77,57.5,743.5,14.95,0.103617318,,,,,,,,,,,0.501196968
6/19/2025 11:45,29.425,77,59.75,742.25,14.425,0.104767583,,,,,,,,,,,0.506760797
6/19/2025 12:00,29.5,77,62,741,13.9,0.103392876,,,,,,,,,,,0.500111343
6/19/2025 12:15,29.425,76.75,56.25,741.5,14.45,0.096640918,,,,,,,,,,,0.467452118
6/19/2025 12:30,29.35,76.5,50.5,742,15,0.093816691,,,,,,,,,,,0.453791334
6/19/2025 12:45,29.275,76.25,44.75,742.5,15.55,0.092806703,,,,,,,,,,,0.448906021
6/19/2025 13:00,29.2,76,39,743,16.1,0.090019883,,,,,,,,,,,0.435426175
6/19/2025 13:15,29,77,43,729,16.2,0.086896401,,,,,,,,,,,0.420317891
6/19/2025 13:30,28.8,78,47,715,16.3,0.083108945,,,,,,,,,,,0.401997965
6/19/2025 13:45,28.6,79,51,701,16.4,0.084567817,,,,,,,,,,,0.409054529
6/19/2025 14:00,28.4,80,55,687,16.5,0.087691299,,,,,,,,,,,0.424162813
6/19/2025 14:15,28.45,79.25,60.25,651.25,16.4,0.095182046,,,,,,,,,,,0.460395554
6/19/2025 14:30,28.5,78.5,65.5,615.5,16.3,0.101784376,,,,,,,,,,,0.492331029
6/19/2025 14:45,28.55,77.75,70.75,579.75,16.2,0.112136757,,,,,,,,,,,0.542405491
6/19/2025 15:00,28.6,77,76,544,16.1,0.119178619,,,,,,,,,,,0.576466982
6/19/2025 15:15,28.45,78,73,476.75,15.4,0.126547793,,,,,,,,,,,0.612111676
6/19/2025 15:30,28.3,79,70,409.5,14.7,0.140388374,,,,,,,,,,,0.679058564
6/19/2025 15:45,28.15,80,67,342.25,14,0.150001966,,,,,,,,,,,0.72555951
6/19/2025 16:00,28,81,64,275,13.3,0.162159233,,,,,,,,,,,0.784364208
6/19/2025 16:15,27.775,82.25,72.75,247.25,12.35,0.17340938,,,,,,,,,,,0.838781172
6/19/2025 16:30,27.55,83.5,81.5,219.5,11.4,0.183481208,,,,,,,,,,,0.887498603
6/19/2025 16:45,27.325,84.75,90.25,191.75,10.45,0.03165185,,,,,,,,,,,0.1531
6/19/2025 17:00,27.1,86,99,164,9.5,0.044387017,,,,,,,,,,,0.2147
6/19/2025 17:15,27.2,85.25,99.25,132.75,10.2,0.207150471,,,,,,,,,,,1.001986827
6/19/2025 17:30,27.3,84.5,99.5,101.5,10.9,0.212069488,,,,,,,,,,,1.025780113
6/19/2025 17:45,27.4,83.75,99.75,70.25,11.6,0.217923679,,,,,,,,,,,1.054096837
6/19/2025 18:00,27.5,83,100,39,12.3,0.047074633,,,,,,,,,,,0.2277
6/19/2025 18:15,27.425,83.5,86.25,29.25,11.975,0.082799256,,,,,,,,,,,0.4005
6/19/2025 18:30,27.35,84,72.5,19.5,11.65,0.039942113,,,,,,,,,,,0.1932
6/19/2025 18:45,27.275,84.5,58.75,9.75,11.325,0.085135415,,,,,,,,,,,0.4118
6/19/2025 19:00,27.2,85,45,0,11,0.095513748,,,,,,,,,,,0.462
6/19/2025 19:15,27.2,85,37.5,0,11.325,0.338618979,,,,,,,,,,,1.6379
6/19/2025 19:30,27.2,85,30,0,11.65,0.663985942,,,,,,,,,,,3.2117
6/19/2025 19:45,27.2,85,22.5,0,11.975,0.347467438,,,,,,,,,,,1.6807
6/19/2025 20:00,27.2,85,15,0,12.3,0.261773827,,,,,,,,,,,1.2662
6/19/2025 20:15,27.15,85.5,15.5,0,12.3,0.231631176,,,,,,,,,,,1.1204
6/19/2025 20:30,27.1,86,16,0,12.3,0.216229068,,,,,,,,,,,1.0459
6/19/2025 20:45,27.05,86.5,16.5,0,12.3,0.214078975,,,,,,,,,,,1.0355
6/19/2025 21:00,27,87,17,0,12.3,0.221232169,,,,,,,,,,,1.0701
6/19/2025 21:15,27,87.25,17.5,0,11.625,0.2336779,,,,,,,,,,,1.1303
6/19/2025 21:30,27,87.5,18,0,10.95,0.21629109,,,,,,,,,,,1.0462
6/19/2025 21:45,27,87.75,18.5,0,10.275,0.199048997,,,,,,,,,,,0.9628
6/19/2025 22:00,27,88,19,0,9.6,0.207111846,,,,,,,,,,,1.0018
6/19/2025 22:15,26.975,88.25,28.25,0,10.35,0.216394459,,,,,,,,,,,1.0467
6/19/2025 22:30,26.95,88.5,37.5,0,11.1,0.229026256,,,,,,,,,,,1.1078
6/19/2025 22:45,26.925,88.75,46.75,0,11.85,0.16965061,,,,,,,,,,,0.8206
6/19/2025 23:00,26.9,89,56,0,12.6,0.748356419,,,,,,,,,,,3.6198
6/19/2025 23:15,26.9,88.75,62.25,0,12.15,0.439900765,,,,,,,,,,,2.1278
6/19/2025 23:30,26.9,88.5,68.5,0,11.7,0.118730618,,,,,,,,,,,0.5743
6/19/2025 23:45,26.9,88.25,74.75,0,11.25,0.189332231,,,,,,,,,,,0.9158
6/20/2025 0:00,26.9,88,81,0,10.8,0.214947281,,,,,,,,,,,1.0397
6/20/2025 0:15,26.825,88.25,79.5,0,10.875,0.212879884,,,,,,,,,,,1.0297
6/20/2025 0:30,26.75,88.5,78,0,10.95,0.189394253,,,,,,,,,,,0.9161
6/20/2025 0:45,26.675,88.75,76.5,0,11.025,0.17355799,,,,,,,,,,,0.8395
